student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
24982,Patrick Briggs,school_bus,bachelor's degree,standard,none,single,sometimes,yes,5,2.5,87,81,84,medium
24983,Lydia Parker,private,high school,standard,none,married,sometimes,yes,1,7.5,43,55,50,low
24984,Jennifer Hoffman,school_bus,some college,free/reduced,none,single,never,yes,0,2.5,58,65,61,low
24985,Margaret Gonzalez,private,some college,free/reduced,none,divorced,sometimes,yes,0,2.5,35,41,42,low
24986,Zachary Thomas,school_bus,some high school,standard,none,married,sometimes,yes,2,7.5,66,65,53,low
24987,Debra Murillo,school_bus,bachelor's degree,standard,none,married,never,yes,2,7.5,76,71,69,medium
24988,Pamela Gillespie,school_bus,some college,free/reduced,completed,divorced,sometimes,yes,5,7.5,36,33,33,low
24989,Megan Burton,private,some college,standard,completed,single,never,yes,0,7.5,61,72,76,medium
24990,Andrew Stark,school_bus,associate's degree,free/reduced,none,married,sometimes,no,2,7.5,63,52,53,low
24991,Dawn Garcia,school_bus,associate's degree,free/reduced,none,married,regularly,yes,2,7.5,66,63,60,low
24992,Taylor Mcdaniel,private,associate's degree,standard,completed,married,sometimes,yes,4,7.5,87,76,72,medium
24993,Lauren Woods,private,some high school,standard,none,married,sometimes,yes,1,7.5,74,69,63,low
24994,Sandra Douglas,private,bachelor's degree,free/reduced,none,widowed,sometimes,no,1,7.5,48,51,55,low
24995,Christopher Soto,school_bus,high school,free/reduced,none,married,regularly,yes,2,7.5,59,54,43,low
24996,Theresa Martinez,school_bus,associate's degree,standard,none,married,never,no,1,7.5,58,50,49,low
24997,Heather Howe,private,some college,standard,none,married,regularly,no,2,11,74,81,73,medium
24998,Matthew Garner,school_bus,associate's degree,standard,none,single,sometimes,yes,1,7.5,71,58,65,low
24999,Michael Snow,private,associate's degree,standard,none,divorced,sometimes,no,1,11,74,65,69,low
25000,Gabriela Salazar,private,bachelor's degree,free/reduced,completed,married,sometimes,no,4,2.5,93,98,94,high
25001,Pamela Macdonald,private,bachelor's degree,free/reduced,none,married,sometimes,yes,3,7.5,63,61,65,low
25002,Michael Beck,private,some college,standard,none,single,sometimes,no,1,7.5,68,73,76,medium
25003,Gary Griffin,school_bus,bachelor's degree,standard,none,married,sometimes,yes,0,7.5,55,63,67,low
25004,Sophia Zimmerman,school_bus,associate's degree,standard,none,married,regularly,no,2,11,88,81,78,medium
25005,Henry Jordan,private,some high school,free/reduced,completed,married,sometimes,yes,2,11,63,57,54,low
25006,Paige Powers,school_bus,some college,free/reduced,none,married,regularly,yes,1,11,90,71,75,medium
25007,Duane Nguyen,private,some college,standard,completed,married,sometimes,no,1,7.5,84,99,97,high
25008,Lori Castro,private,master's degree,standard,none,divorced,regularly,yes,3,11,67,65,69,low
25009,Samantha Keller,school_bus,some college,standard,none,married,never,yes,7,7.5,36,42,39,low
25010,Steven Schmidt,private,high school,standard,completed,married,sometimes,yes,6,7.5,65,62,64,low
25011,Brittany Berg,school_bus,associate's degree,free/reduced,none,married,sometimes,no,3,11,78,85,86,medium
25012,Alison Larson,school_bus,some college,standard,none,married,sometimes,yes,1,2.5,54,60,62,low
25013,Joseph Esparza,school_bus,associate's degree,standard,none,single,regularly,no,1,7.5,86,78,72,medium
25014,John Thomas,school_bus,some college,free/reduced,none,single,regularly,yes,5,11,70,63,63,low
25015,Carl Evans,private,high school,free/reduced,none,married,sometimes,yes,4,7.5,51,49,53,low
25016,Roberto Hamilton,private,some college,free/reduced,completed,married,regularly,no,6,2.5,92,81,85,high
25017,Jordan Anderson,school_bus,high school,standard,none,single,sometimes,yes,3,2.5,61,60,65,low
25018,Morgan Valdez,school_bus,high school,standard,none,married,sometimes,no,2,7.5,51,47,50,low
25019,Jacqueline Pierce,school_bus,some high school,standard,none,married,sometimes,yes,4,7.5,54,41,41,low
25020,Angelica Barber,private,some high school,free/reduced,none,single,sometimes,no,2,2.5,58,61,48,low
25021,Gloria Guzman,school_bus,bachelor's degree,standard,completed,married,sometimes,no,4,7.5,66,81,84,medium
25022,Ralph Lee,school_bus,some high school,standard,none,single,sometimes,yes,4,7.5,42,40,34,low
25023,Erin Herrera,private,associate's degree,standard,none,married,regularly,yes,2,7.5,74,66,63,low
25024,Bradley Hill,school_bus,master's degree,standard,none,single,sometimes,yes,3,7.5,98,94,85,high
25025,Ann Benson,school_bus,high school,standard,none,single,sometimes,yes,2,7.5,73,73,65,medium
25026,Nathan Perez,private,some high school,standard,none,married,sometimes,yes,4,7.5,67,63,59,low
25027,Jeffrey Paul,school_bus,some college,standard,none,single,sometimes,yes,2,11,73,74,76,medium
25028,Nicole Wallace,private,master's degree,free/reduced,none,married,sometimes,yes,1,2.5,71,68,72,medium
25029,Adrian Juarez,private,high school,standard,completed,single,sometimes,yes,0,7.5,97,95,92,high
25030,Faith Pope,school_bus,some college,standard,none,divorced,regularly,no,2,7.5,55,65,67,low
25031,Albert Cox,school_bus,high school,standard,none,married,regularly,no,1,2.5,95,96,88,high
25032,Robert Gibson,private,high school,free/reduced,none,single,regularly,no,1,11,73,77,61,medium
25033,Gail Hahn,school_bus,high school,free/reduced,none,divorced,sometimes,no,2,7.5,61,64,66,low
25034,Catherine Lloyd,private,associate's degree,free/reduced,none,divorced,sometimes,yes,1,2.5,36,58,57,low
25035,Corey Thomas,school_bus,some high school,free/reduced,completed,single,sometimes,no,3,7.5,55,61,62,low
25036,Heather Marshall,private,bachelor's degree,standard,none,married,regularly,yes,2,11,100,92,94,high
25037,Kelli Hansen,private,some college,standard,none,divorced,regularly,no,2,11,100,95,99,high
25038,Timothy Gates,private,some high school,standard,none,single,sometimes,no,4,7.5,72,82,78,medium
25039,Patricia Benson,school_bus,associate's degree,standard,none,single,sometimes,no,1,7.5,69,65,71,low
25040,Sandra Hensley,school_bus,some college,standard,none,married,never,no,5,7.5,57,60,59,low
25041,John Harrison,private,some college,free/reduced,none,married,sometimes,yes,1,7.5,69,60,62,low
25042,Emily Warner,school_bus,some high school,free/reduced,completed,single,regularly,yes,6,11,53,65,76,low
25043,Jose Mosley,school_bus,associate's degree,free/reduced,none,married,regularly,yes,2,11,66,74,82,medium
25044,Alan Jordan,school_bus,associate's degree,free/reduced,completed,married,regularly,yes,4,2.5,68,70,64,low
25045,David Jimenez,private,some high school,free/reduced,none,divorced,sometimes,yes,2,2.5,56,49,48,low
25046,Katelyn Li,private,some high school,free/reduced,none,married,regularly,yes,4,2.5,52,57,60,low
25047,Manuel Garcia,school_bus,high school,standard,none,divorced,sometimes,yes,1,2.5,59,67,72,low
25048,John Taylor,school_bus,master's degree,free/reduced,none,single,regularly,no,2,7.5,53,61,63,low
25049,Kenneth Bailey,school_bus,associate's degree,standard,none,married,sometimes,yes,1,7.5,95,89,87,high
25050,Tyler Riley,school_bus,some college,free/reduced,completed,divorced,sometimes,yes,2,11,55,62,65,low
25051,Mary Walker,school_bus,some high school,standard,none,divorced,sometimes,yes,1,7.5,69,79,72,medium
25052,Cassandra Wood,private,some high school,standard,none,married,sometimes,yes,4,7.5,65,77,69,medium
25053,Janice Davis,school_bus,associate's degree,standard,completed,married,sometimes,no,2,2.5,64,69,82,medium
25054,Connie Frazier,school_bus,master's degree,standard,none,married,regularly,no,3,7.5,78,82,87,medium
25055,Christina Skinner,school_bus,some high school,free/reduced,completed,married,sometimes,no,1,2.5,58,55,53,low
25056,Luis Reid,school_bus,some high school,standard,none,single,sometimes,yes,1,7.5,73,88,86,medium
25057,Sergio Greene,school_bus,some college,free/reduced,completed,married,regularly,yes,2,7.5,35,40,43,low
25058,Jon Hurst,private,some college,standard,completed,married,sometimes,no,3,11,49,54,63,low
25059,Courtney Reid,private,high school,free/reduced,none,divorced,never,yes,3,7.5,47,49,42,low
25060,Rebecca Walton,school_bus,bachelor's degree,standard,none,married,sometimes,yes,5,11,91,94,100,high
25061,Sarah Lee,school_bus,master's degree,free/reduced,none,married,sometimes,yes,2,7.5,65,76,65,low
25062,Tristan Johnson,private,some college,free/reduced,completed,married,never,no,5,7.5,73,87,90,medium
25063,Francis Hughes,private,associate's degree,free/reduced,none,married,regularly,no,1,7.5,46,59,64,low
25064,Rachel Jacobs,private,high school,standard,none,single,sometimes,yes,3,7.5,76,75,74,medium
25065,Sydney Dixon,school_bus,associate's degree,standard,completed,married,never,no,2,7.5,96,94,89,high
25066,Collin Perkins,private,some college,standard,completed,married,regularly,yes,0,7.5,82,93,92,high
25067,Melissa Robinson,private,some college,free/reduced,none,married,never,yes,2,11,69,88,88,medium
25068,Karen Edwards,school_bus,high school,standard,none,married,sometimes,yes,4,11,58,60,65,low
25069,William Griffin,school_bus,some college,standard,none,single,sometimes,yes,2,2.5,49,40,39,low
25070,Kristine Villegas,school_bus,bachelor's degree,standard,completed,married,regularly,yes,0,7.5,80,95,100,high
25071,Crystal Cardenas,school_bus,high school,standard,completed,married,regularly,yes,2,2.5,63,80,83,medium
25072,Lucas Pitts,school_bus,some college,free/reduced,none,single,regularly,no,1,7.5,73,90,85,medium
25073,Erik Scott,school_bus,some college,standard,none,divorced,never,yes,1,7.5,64,72,69,low
25074,April Hurst,private,associate's degree,standard,none,single,never,yes,3,7.5,69,85,78,medium
25075,Cynthia Wallace,school_bus,some college,free/reduced,none,divorced,sometimes,yes,2,2.5,46,65,62,low
25076,Tony Powell,school_bus,some college,standard,none,married,regularly,yes,0,7.5,76,82,82,medium
25077,Christopher Tanner,school_bus,some college,standard,completed,married,never,yes,5,7.5,74,66,74,medium
25078,Natalie Brewer,private,high school,free/reduced,none,married,sometimes,yes,5,7.5,38,36,32,low
25079,Kendra Mann,school_bus,some college,standard,none,married,regularly,yes,3,7.5,86,84,85,medium
25080,Amy Cuevas,school_bus,associate's degree,free/reduced,none,single,sometimes,no,2,2.5,33,48,42,low
25081,Beverly Hopkins,school_bus,some college,standard,none,married,sometimes,yes,2,2.5,89,83,85,high
25082,Melissa Brown,school_bus,associate's degree,free/reduced,completed,married,sometimes,no,3,7.5,35,50,49,low
25083,Cathy Warren,private,associate's degree,standard,none,married,regularly,yes,3,7.5,53,48,45,low
25084,Heather Martin,private,some college,free/reduced,none,married,sometimes,yes,4,11,45,45,40,low
25085,Calvin Li,school_bus,high school,standard,none,married,regularly,yes,1,11,61,59,66,low
25086,Tracey Harvey,school_bus,some college,free/reduced,none,married,sometimes,yes,2,11,56,62,68,low
25087,Tammy Wilson,school_bus,associate's degree,standard,none,married,regularly,no,2,7.5,59,65,64,low
25088,Chase Singleton,school_bus,some college,standard,none,single,sometimes,yes,3,2.5,60,62,62,low
25089,Kaitlyn Ramirez,school_bus,some high school,standard,none,divorced,regularly,yes,5,11,84,81,76,medium
25090,Clarence Brown,private,some college,standard,none,married,sometimes,no,1,7.5,73,78,82,medium
25091,Lori Garza,private,associate's degree,standard,none,married,sometimes,yes,0,7.5,70,72,77,medium
25092,Christopher Graham,school_bus,high school,standard,none,single,regularly,no,1,2.5,68,58,58,low
25093,Mary Jackson,school_bus,associate's degree,standard,none,married,regularly,yes,2,7.5,87,77,74,medium
25094,Lisa Flores,school_bus,high school,free/reduced,none,married,regularly,yes,2,7.5,55,78,65,low
25095,Bruce Ho,school_bus,high school,free/reduced,none,single,sometimes,no,3,7.5,76,76,68,medium
25096,Gregory Faulkner,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,0,2.5,89,96,98,high
25097,Joseph Martin,private,high school,free/reduced,completed,single,regularly,yes,0,7.5,67,77,74,medium
25098,James Rubio,private,some college,standard,none,married,sometimes,yes,3,7.5,50,66,58,low
25099,Charles Weaver,private,high school,free/reduced,none,single,regularly,no,1,7.5,45,59,51,low
25100,Donna Burgess,school_bus,associate's degree,standard,completed,divorced,never,no,2,7.5,91,90,88,high
25101,Jose Gonzalez,private,high school,standard,none,married,sometimes,yes,2,7.5,42,43,40,low
25102,Lawrence Guerrero,school_bus,associate's degree,standard,none,married,sometimes,no,2,7.5,57,61,56,low
25103,Jill Stewart,school_bus,some college,standard,none,divorced,sometimes,no,2,7.5,90,80,70,medium
25104,Kayla Marshall,school_bus,some college,standard,none,single,never,yes,3,7.5,56,69,67,low
25105,Duane Reyes,school_bus,high school,standard,none,divorced,regularly,no,2,7.5,65,61,69,low
25106,Michael Ellison,private,some college,free/reduced,completed,married,regularly,yes,3,2.5,49,57,62,low
25107,Lauren Dean,school_bus,some high school,standard,completed,single,sometimes,yes,1,2.5,87,78,77,medium
25108,Christina Lowe,school_bus,some college,standard,none,married,regularly,yes,4,7.5,69,70,63,low
25109,Sandra Wood,school_bus,associate's degree,standard,completed,single,regularly,no,2,2.5,85,90,95,high
25110,Dennis Oliver,school_bus,bachelor's degree,standard,none,divorced,never,yes,4,7.5,54,64,68,low
25111,Jennifer Friedman,private,some college,free/reduced,none,single,regularly,yes,1,7.5,45,47,48,low
25112,Luis Bennett,school_bus,high school,standard,completed,single,sometimes,yes,1,2.5,86,85,81,medium
25113,Brandi Cherry,private,high school,standard,none,single,regularly,yes,5,7.5,74,91,80,medium
25114,Nancy Anderson,school_bus,associate's degree,free/reduced,none,single,sometimes,yes,4,11,71,74,71,medium
25115,Amanda Williams,school_bus,some college,standard,none,married,sometimes,yes,2,7.5,72,83,77,medium
25116,Samantha Mcclain,school_bus,some high school,standard,none,married,regularly,yes,4,2.5,69,84,78,medium
25117,Alan Martinez,school_bus,bachelor's degree,standard,none,married,sometimes,no,3,2.5,39,60,52,low
25118,Amber Strong,private,associate's degree,free/reduced,completed,single,regularly,no,4,2.5,62,72,73,low
25119,Sally Morris,school_bus,some college,standard,completed,married,sometimes,yes,1,2.5,91,91,92,high
25120,Candice Mann,school_bus,master's degree,standard,completed,married,regularly,yes,2,7.5,87,92,92,high
25121,Elizabeth Erickson,school_bus,associate's degree,free/reduced,none,married,regularly,yes,2,2.5,60,57,54,low
25122,Corey Proctor,private,bachelor's degree,standard,none,married,sometimes,yes,1,7.5,88,86,81,medium
25123,Michelle Roy,private,bachelor's degree,standard,completed,divorced,sometimes,yes,3,7.5,100,90,97,high
25124,Charles Curtis,private,bachelor's degree,standard,none,single,regularly,yes,1,7.5,66,50,48,low
25125,Cynthia Friedman,school_bus,master's degree,free/reduced,none,single,regularly,yes,5,7.5,84,90,84,high
25126,Matthew Chen,school_bus,high school,standard,completed,divorced,sometimes,yes,1,2.5,75,68,64,low
25127,Maria Jacobs,school_bus,high school,free/reduced,none,married,regularly,no,3,11,58,60,54,low
25128,Elizabeth Brooks,private,some high school,standard,completed,married,regularly,no,5,7.5,66,79,79,medium
25129,Catherine Farmer,private,high school,free/reduced,none,married,sometimes,yes,3,7.5,70,82,82,medium
25130,Matthew Bowen,school_bus,some college,free/reduced,none,single,regularly,yes,4,2.5,24,38,38,low
25131,Scott Moore,school_bus,associate's degree,free/reduced,none,married,never,no,1,7.5,47,72,64,low
